text,label
商洛一对姐弟在塘坝边玩耍落水不幸双双身亡,2
...徇私枉法，弄虚作假欺骗国家信访局_沾化新闻网-滨州新闻资讯第...,2
骗子医院，坑人!长沙长江医院恐吓患者治疗乱收费 - 法制与生活!,2
用酱油瓶猛砸！不孝子当街毒打70岁母亲引众愤！,2
国有博物馆也不靠谱，居然收藏了82幅假画,2
因一张照片损失14万!这些信息千万别存手机里!,1
从化城管捣毁一家藏身于向阳村的燃气“黑点”，暂扣非法燃气瓶100个,2
盐城一企业老板携全家跑路终被抓，62名农民工讨薪4年…,2
我们的仇恨从哪里来?,2
万人失声痛哭!大庆、齐齐哈尔、哈尔滨…整个黑龙江都哭了!,2
网传:上林乔贤龙头村里有外地人来推销迷魂药，偷小孩?而真相其实是....,1
惊心!2岁女童掉进厦门火车站站台，火车即将发车...,2
好惊死死!冰棍里竟然吃出老鼠!!!,2
因举报村干部贪污，夫妻二人遭杀害!,2
男子谎称女友携炸弹乘飞机被张家口一检察院批捕,2
外卖小哥凌晨3点起来送餐，谈差评委屈痛哭:有时候不怨你，但他不听你解释......,1
【初心】杨汉军:为民孺子牛 干事勇如狮,0
《四月份朋友圈十大谣言》榜单新鲜出炉!,1
哪里来的底气?!梅州一男子私宰生猪两次被查，竟还暴力阻碍执法...,2
央视辟谣了:食物相克都是骗人的,1
公职人员使用微信，这10条红线不能碰!(已有局级官员因此被处分),1
罐车抛锚柴油漏一地，全怪“惹事”的它.....,2
“让美国人叫我们爸爸”，中国留学生高唱劲爆歌词，歧视美国人，引轩然大波,2
战火再次被点燃，这国仗着美国撑腰，这国竟公然对他国首都狂轰乱炸.,2
互联网隐私泄露频频发生，小心自己变成“透明人”,1
不配为人!20岁女孩家中被杀，凶手竟是其父，原因更是...,2
危险！2岁女童掉下站台，列车10分钟后开动,2
周堂的谁认识，不孝女，联合她妈破坏别人的家庭，天理不容，俩人,1
尊敬的河津市公安局，小梁乡西梁村“打黑除恶”在何处？,2
泗阳警察素质差，根本没有警察该有的素质，2018年4月29号,2
我姐姐不小心在明祖陵项庄路口把苹果x丢了，希望大家帮帮忙！！,2
年轻时被渣男伤过，还没有完全走出来,2
珠海是我家，美丽靠大家！,1
北京华康医院哮喘中医科黑心骗子医院希望大家看清这个医院的丑恶嘴脸,2
内蒙一对父子吵架，儿子气急之下将房子点着！,2
辟谣！朋友圈疯传的上思“艾滋病女”报复社会是假的，传谣者竟然是前男友！,2
天水市环保局:事故车辆载31吨五硫化二磷，城区空气恢复,1
乌兰察布3人被电信诈骗近50万元！市民们警惕骗子电话！,2
海南文昌一男子闯入校园用美工刀划伤了5名小学生,2
强揽游客到店消费 三亚警察依法对其行政拘留,2
三亚人注意啦！在飞机上觉得热，也不能打开舱门透气！否则……,1
[转载]创富汇通资质造假涉嫌集资诈骗投资上当小心了_1,2
[转载]《帝皇强肾汤》背后的专家团队涉嫌假药骗钱_0,2
【赶紧关了】苹果、安卓手机上的这些功能太可怕了…,1
多大仇多大怨？男子用汽油点火烧车内女子,2
昨晚上7：35饭店发生的，奈曼旗人都看看！,2
各行业“亏损王”曝光38家公司连续两年隐形亏损,2
三问诬蔑鸿茅药酒是毒药的商人谭秦东,2
网曝福馨之家集成墙板骗子招数,2
“五一”小长假第一天，高速公路逆行被逮现行,2
俄外交官：美国对伊朗提出从叙撤军的要求毫无法律依据,1
遵化交警慧眼识破花季少年被撞身亡冒名顶替案,2
长治一男子持刀连抢2辆车，被抓时竟还拒捕……,2
中华联合财产保险股份有限公司江西分公司、王演机动车交通事故责任纠纷二审民事判决书,2
女儿离世半年后，半夜屋外总传来哭声，母亲报警后才知事情真相,2
编著八本《盗窃秘籍》的“作家”，被捕了,2
李国明、刘成祥与鹤岗市鑫旺房地产开发有限责任公司建设工程施工合同纠纷黑龙江海峰房地产开发有限公司异议执行裁定书,2
女子做手术，注射镇静剂后遭医生性侵！警方发布最新消息,2
朱建国、刘恩合伙协议纠纷二审民事判决书,2
岳母过寿，富女婿给2千，穷女婿给2百，岳母掀翻桌子打跑富女婿,2
【转载至长沙社区通】假扮女护士、色诱、隐晦暗示！男科医院伙同“男博”公司欺诈内幕,2
【奇葩】女医生手术中“嗨歌尬舞” 晾病人8小时致脑损,2
40岁少妇面见25岁网友，事后酒店报警，男子:这个我下不去手啊!,2
欺凌同学被判13年，父母怒斥无法用钱摆平:你的三观里，藏着孩子20年后的未来,2
孝感家住小区的赶紧看，门口有人贴这个单子，看到马上报警!_..._搜狐,2
职务性侵害 vs 边界意识与坚定立场,2
货车司机为赚1000元疲劳驾驶发生事故要赔1万多_伊路安行,2
小女孩将被活埋，她对纳粹士兵说：叔叔埋的浅一点，妈妈好找到我,2
长治:顶着护栏向前“冲”的宝马司机找到了，就是他!,2
我院开庭审理广西壮族自治区交通厅建设管理处原处长姜继红涉嫌犯受贿罪一案,2
稷山小伙杀人后逃跑，隐姓埋名18年……,2
【姜堰】昨夜，三水大道上一林肯汽车撞路墩，驾驶员满身酒气,2
【独家视频】男子开车走了神 斑马线上酿事故,2
女贪官李启红:我豪放的私生活!,2
搞笑！肇事司机撞车后逃逸 车牌落在了现场,2
在健身房运动受伤谁来担责?这些维权知识你要知道!,1
并购标的实控人疑违“犯罪”条款 b站亿元股权至今未兑现,2
谁干的?抚州一户人家近十万现金被盗(图)_江西频道_凤凰网,2
男子深夜撞了隔离护栏不报警 被处以罚款和行政拘留,2
有谁认识叫宋惠泉的？,1
嵇兵与刘大明民间借贷纠纷一审民事判决书,2
“你这么有钱，为什么一定要我赔?”杭州一快递三轮车撞了宝马却拒绝赔偿，驾驶员才15岁...,2
高中生锻炼在健身房遇到洋垃圾,2
上哈竜村霸村主任和六名地痞流氓殴打村民事件_百度贴吧,2
【提醒】渭南一男子被网络主播诈骗14万元!,2
|警钟长鸣|湖南通报5起贫困村驻村工作队腐败和作风问题典型案例,2
房子交付十多年 产权证一直“难产”,2
徐长兴非法制造、买卖、运输、邮寄、储存枪支、弹药、爆炸物一审刑事判决书,2
贵州一夫妻到博白打工，一下车在车站老婆不见了,2
嵩明副县长李正德严重违纪被“ 双开”,2
已有19人被捕!白水人，你的老婆可能还在做…赶紧扩散!,1
林某非法持有、私藏枪支、弹药一审刑事判决书,2
王艳春、周小兵与陈月勤、淮安市旭日通信工程有限公司等建设工程施工合同纠纷一审民事判决书,2
最牛x违章，直接拿刀砍交警~,2
凉山一“老赖”拒不执行判决裁定 获刑一年后悔迟,2
女子在电梯里遭到骚扰 怒删巴掌回击男子的轻浮,2
可恨!抚州一户人家近10万现金被盗，那是夫妻俩一辈子的血汗..._搜狐,2
涟源一男子入室盗窃被当场抓获,2
医生趁麻醉性侵女患者，已被刑拘!涉事医院具备资质…,2
“严书记”刚走，“王主任”来了,2
中国旅游新闻网:巩义雪花洞景区:向游客强行搭售讲解票 游客质疑:...,2
河北29人被查!副县长、调研员、局长、所长、镇长、,2
近日咨讯:1.4亿中国男人不行”惹祸!常山药业被立案调查,2
重大消息!以军面临重大危机，多国欲联合制裁，无视美国警告!,1
快递员不满客户投诉持石头上门打砸 客户索赔77万_百观网-百姓观察网,2
【整治酒驾】昨夜今晨，攸县酒驾很“活跃”!,2
内江市中区法院审理监察委员会移送起诉第一案,2
连云港市赣榆区人民检察院诉申文礼容留他人吸毒罪一审刑事判决书,2
黄建新、中国人寿财产保险股份有限公司南昌市中心支公司机动车交通事故责任纠纷二审民事判决书,2
18赣0727民初359号机动车交通事故.doc,2
魏则西事件两年后，百度高仿医院卷土重来_搜狐社会_搜狐网,2
看好你的手指！有人“偷”指纹，微信转走5.3万,2
嘉陵江进入汛期 八旬老伯游泳险遇意外,2
有些没教养的女人你们就好像一只老鼠………………让人很恶心！不,1
罗祥安行贿一审刑事判决书,2
南非豪登省发生枪击事件 共造成10人死伤,2
永州中院公开宣判称霸永州一方的18人恶势力案,2
...夏季高温，火灾易发!灭火器失效、消防通道堵塞! - 百姓畅言,2
自导自演麻醉抢劫案 内江一村委会副主任贪污公款还演戏,2
定边县砖井收费站路口一辆装有30吨洗煤剂的罐车泄漏驶入农田 气味刺鼻疑有腐蚀性,2
扬泰机场附近，江都一化工厂发生火灾!浓烟滚滚...,2
【运城关注】运城一村干部持枪袭击村民，致使其瘫痪!_搜狐社会_...,2
辉山乳业网贷融资额成谜 70多家债权人陷博弈困境 - 全球网资讯...,2
医院医生判断失误造成输卵管切除，人生已经绝望_湖北音乐网,2
拖车司机把这辆斯巴鲁拖回停车场后，差点被车主打死!,2
【夏安行动】入室盗窃20余起，聂某某被刑拘,2
孙洪发与齐中洪买卖合同纠纷一审民事判决书,2
邹惠萍、胡元明赌博一审刑事判决书,2
国民老公王某车辆违章罚单外泄，身份证号、地址等隐私信息泄露,2
河北一小学新建操场被拆后招标栽水稻 官方回应,1
和老婆离完婚，从民政局出来，接到一电话，我悔得肠子都青了,2
女子遭医生性侵!警方发布最新消息…,2
【悲剧】天下景城一卫生室门口大批人围观，求真相……,2
男扮女装卖淫，大埔嫖客得知后吐了一地!,2
三轮车撞宝马拒绝赔偿:你那么有钱，为什么还要我赔?,2
代秀斌、杨其凤开设赌场一审刑事判决书,2
陈树林盗窃一审刑事判决书,2
江苏、山东两网民侮辱烈士被公诉：网络绝对不是法外之地！,2
“不准说，不然杀你全家”，内蒙古一女学生惨遭中年男猥亵,2
两男子闹市飙车竞速:确认过眼神，他是我要追的人,2
假如你老公是干工地的，给上犹媳妇看看!,1
竹子刺入颈部险些停止呼吸，家长应警惕孩子身边的隐形“杀手”,1
禁止炼山!更合一村民偷偷炼山被公安抓获，自酿苦果!,2
"白人少女被刺伤 拒黑人医生诊治""你太脏了""_国际图文_看看新闻",2
内江市中区法院审理监察委员会移送起诉第一案,2
长沙美莱手术失败 非法使用未注册医疗器械并为_天府网—天府新闻...,2
消防小警示 | 23秒!充电电瓶引燃快递站点 电动自行车消防安全不可忽视,1
厦门一女子报警称有人卖淫 竟为催丈夫早回家,2
【提醒】公安部文件明确这些上访行为属违法犯罪,1
大同煤矿“万人坑”发现6万具尸骨，幸存者的讲述，让人咬牙愤怒,2
3928淮安镇中钢结构有限公司与李军建设工程施工合同纠纷一审民事裁定书,2
江西设族装饰工程有限公司、裴坚提供劳务者受害责任纠纷二审民事判决书,2
维护校园安全，我们一起防范,1
"法眼|""你是李某吗?""对方回答“是”， 结果被骗40余万_凤凰资讯",2
前b站游戏运营负责人高楠楠发文称陈睿报假案吞150万股份,2
禄劝警方破获1起入室盗窃案,2
女孩发公告自杀:再大的质疑都比不上人命关天-社会-中国民生网,1
连云港市赣榆区人民检察院诉姚明生、杨涛买卖身份证件罪一审刑事判决书,2
郑炳松危险驾驶一审刑事判决书,2
“不准说，不然杀你全家”，内蒙古一女学生惨遭中年男猥亵,2
货车驾驶员自以为买了“神器” 没想到被扣完12分,2
五华国税旁发生严重车祸，一赤膊男子倒地！,2
曝光一个葫芦岛的骗子,2
对中国也来这招?美驻华领馆发警告称工作人员“怪病”上身,1
南宁糖业发起民事诉讼 追讨5112万业绩补偿款,2
[转载]（曝光）一定不要被杭州居联装饰给骗了，血的教训，联合起来一起维权,2
石家庄用永辉超市卫生态度差，买到发霉食品拒绝赔偿,2
中国女游客在泰国被绑架后家人遭勒索 绑架她的竟是中国同胞_yy...,2
已有19人被捕!安陆人，你的老婆可能还在做…赶紧扩散,2
驶离现场 为何定州法院仍判保险公司赔偿？,2
忻府区:男子入室盗窃同村村民被抓,2
退休“返聘”的老人们注意!退休再就业，不受劳动合同法保护..._搜狐,1
提醒 | 23秒充电电瓶引燃快递站点 电动车消防安全不可忽视,1
六安一男子骑摩托车与货车迎面相撞，当场死亡!老母亲悲痛欲绝!,2
海归法律硕士被骗21万 转账30次后才意识到被骗-说案-中国民生网,2
他是宋仲基师弟，秀智弟弟，如今却性侵女艺人自毁前途！,2
惊险!盐城发生一起人命案(视频),2
5248陈伏国与陈伏文、吴宝春等民间借贷纠纷一审民事判决书,2
徐州市中级人民法院-买卖国家机关公文、印章罪,2
微博留遗书自杀的女生被“扒皮”后，人们到底在气愤什么？,2
昌平区七间房村: 取土卖钱，垃圾填坑，谁之责?,2
视频:呼和浩特市发生暴力拆迁致伤亡案件!,2
贵阳美贝尔医疗美容医院手术失败之后我该怎么维权_特朗普首次国情...,2
男子挖坑活埋小狗狗，女子路见不平一声吼，1死7存！,2
新加坡女佣虐待儿童坐牢,2
